ACTION,tow_id,Hakai Net ID,event_pk,Replicate Number,Process,Date,Work Area,Organization,Project,Survey,Sampling Bout,Site ID,part,Size Fraction (um),Preservation Method,Analyzed Weight (mg),Fraction Of Sample,Collected,Preserved,Analyzed,Flow Meter Volume,Flow Meter Volume Flag,Depth Volume,Volume Ratio,Project Specific ID,Hakai ID,Weight Before (mg),Weight After (mg),Filter Wet Weight,Filter Size (mm),Filter Type,filter_portion,total_beam_n,%N,ug N,delta_air,corr_delta15n,total_beam_c,%C,ug C,delta_pdb,corr_delta13c,C:N,Lab Technician,Analyzing Lab,C Flag,N Flag,C:N Flag,Sample Status,Quality Level,Comments,Quality Log
,2016-11-10_QU39_2,2016-11-10_QU39_2_250_2,184447,5,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,500,Frozen -20,,1,2016-11-10 08:22:49,2016-11-10 14:12:42,,45.62919034,AV,49.25875,0.926316448,,QF2602,130.9,562.2,,47,,,,,98.94,,10.25,,,509.02,,-21.44,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,"1: Unable to get Dom comp. before samples were processed. Metadata checked by RP.2: Homogenize filters QF2602 QF2603"
,2016-11-10_QU39_2,2016-11-10_QU39_2_250_2,184447,6,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,500,Frozen -20,,1,2016-11-10 08:22:49,2016-11-10 14:12:42,,45.62919034,AV,49.25875,0.926316448,,QF2603,131.6,520.8,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: Unable to get Dom comp. before samples were processed. Metadata checked by RP.2: Homogenize filters QF2602 QF2603"
,2016-11-10_QU39_4,2016-11-10_QU39_4_64_1,184449,6,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,500,Frozen -20,,0.5,2016-11-10 09:23:06,2016-11-10 14:15:27,,40.81418216,AV,51.025,0.799885981,,QF2608,133,366.6,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: Changed FLow Meter After from 343084 to 843084. Metadata checked by RP.2: Homogenize filters QF2609 QF2608"
,2016-11-10_QU39_4,2016-11-10_QU39_4_64_1,184449,7,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,500,Frozen -20,,0.5,2016-11-10 09:23:06,2016-11-10 14:15:27,,40.81418216,AV,51.025,0.799885981,,QF2609,132.4,375.7,,47,,,,,118.53,,10.37,,,586.74,,-21.21,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,"1: Changed FLow Meter After from 343084 to 843084. Metadata checked by RP.2: Homogenize filters QF2609 QF2608"
,2016-11-10_QU39_2,2016-11-10_QU39_2_250_2,184447,4,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,4000,Frozen -20,,1,2016-11-10 08:22:49,2016-11-10 14:12:42,,45.62919034,AV,49.25875,0.926316448,,QF2605,132.1,197.8,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2016-11-10_QU39_4,2016-11-10_QU39_4_64_1,184449,5,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,4000,Frozen -20,,0.5,2016-11-10 09:23:06,2016-11-10 14:15:27,,40.81418216,AV,51.025,0.799885981,,QF2617,130.5,165.6,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: This sample was originally submitted with the ID QF2777 but its actual ID is QF2617. Went through the forms and corrected this error but also, manually changed the ID since this error was discovered after this sheet was downloaded and worked on. Changed FLow Meter After from 343084 to 843084. Metadata checked by RP."
,2016-11-10_QU39_2,2016-11-10_QU39_2_250_2,184447,3,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,250,Frozen -20,,1,2016-11-10 08:22:49,2016-11-10 14:12:42,,45.62919034,AV,49.25875,0.926316448,,QF2604,131.8,225.6,,47,,,,,54.48,,12.27,,,373.47,,-21.79,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,1: Unable to get Dom comp. before samples were processed. Metadata checked by RP.
,2016-11-10_QU39_4,2016-11-10_QU39_4_64_1,184449,4,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,250,Frozen -20,,0.5,2016-11-10 09:23:06,2016-11-10 14:15:27,,40.81418216,AV,51.025,0.799885981,,QF2610,132,198.4,,47,,,,,166.42,,12.64,,,1058.5,,-21.85,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,1: Changed FLow Meter After from 343084 to 843084. Metadata checked by RP.
,2016-11-10_QU39_2,2016-11-10_QU39_2_250_2,184447,2,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,2000,Frozen -20,,1,2016-11-10 08:22:49,2016-11-10 14:12:42,,45.62919034,AV,49.25875,0.926316448,,QF2601,130.8,324.9,,47,,,,,82.56,,10.87,,,464.71,,-20.36,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-10_QU39_4,2016-11-10_QU39_4_64_1,184449,3,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,2000,Frozen -20,,0.5,2016-11-10 09:23:06,2016-11-10 14:15:27,,40.81418216,AV,51.025,0.799885981,,QF2606,133.6,269.6,,47,,,,,56.22,,10.61,,,435.1,,-20.83,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,1: Changed FLow Meter After from 343084 to 843084. Metadata checked by RP.
,2016-11-10_QU39_4,2016-11-10_QU39_4_64_1,184449,2,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,125,Frozen -20,,0.5,2016-11-10 09:23:06,2016-11-10 14:15:27,,40.81418216,AV,51.025,0.799885981,,QF2611,130.8,266.1,,47,,,,,174.39,,12,,,1316.54,,-24.04,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,1: Changed FLow Meter After from 343084 to 843084. Metadata checked by RP.
,2016-11-10_QU39_2,2016-11-10_QU39_2_250_2,184447,1,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,1000,Frozen -20,,1,2016-11-10 08:22:49,2016-11-10 14:12:42,,45.62919034,AV,49.25875,0.926316448,,QF2600,131.5,404.8,,47,,,,,98.87,,11.02,,,490.27,,-20.99,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-10_QU39_4,2016-11-10_QU39_4_64_1,184449,1,Size Fraction Isotope,2016-11-10,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,1000,Frozen -20,,0.5,2016-11-10 09:23:06,2016-11-10 14:15:27,,40.81418216,AV,51.025,0.799885981,,QF2607,133.4,276.6,,47,,,,,97.49,,11.3,,,464.71,,-20.24,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,1: Changed FLow Meter After from 343084 to 843084. Metadata checked by RP.
,2016-11-28_QU39_4,2016-11-28_QU39_4_64_2,185079,7,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,64,Frozen -20,,0.5,2016-11-28 10:24:33,2016-11-28 12:17:30,,37.71844306,AV,51.025,0.739214955,,QF1855,35.6,101.1,,25,,,,,59.03,,10.72,,,388.21,,-22.17,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_2,2016-11-28_QU39_2_250_2,185077,6,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,500,Frozen -20,,1,2016-11-28 10:19:04,2016-11-28 12:17:11,,48.33466592,AV,51.025,0.947274197,,QF2648,129.6,604.2,,47,,,,,102.74,,8.38,,,511.58,,-19.78,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,"1: Metadata checked by RP.2: Homogenize filters QF2648 QF2649"
,2016-11-28_QU39_2,2016-11-28_QU39_2_250_2,185077,7,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,500,Frozen -20,,1,2016-11-28 10:19:04,2016-11-28 12:17:11,,48.33466592,AV,51.025,0.947274197,,QF2649,128.5,368.3,,47,,,,,,,,,,,,,,"leo.pontier,rachel.walker,Julian",,,,,Collected,Technicianm,,"1: Metadata checked by RP.2: Homogenize filters QF2648 QF2649"
,2016-11-28_QU39_4,2016-11-28_QU39_4_64_2,185079,6,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,500,Frozen -20,,0.5,2016-11-28 10:24:33,2016-11-28 12:17:30,,37.71844306,AV,51.025,0.739214955,,QF2651,129,358.1,,47,,,,,78.05,,10.7,,,440.61,,-21.94,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_2,2016-11-28_QU39_2_250_2,185077,5,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,4000,Frozen -20,0.85,1,2016-11-28 10:19:04,2016-11-28 12:17:11,,48.33466592,AV,51.025,0.947274197,,QF1854,35.7,50.7,,25,,,,,,,,,,,,,,"leo.pontier,rachel.walker,Julian",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_4,2016-11-28_QU39_4_64_2,185079,5,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,4000,Frozen -20,0.9,0.5,2016-11-28 10:24:33,2016-11-28 12:17:30,,37.71844306,AV,51.025,0.739214955,,QF1857,35.1,41,,25,,,,,,,,,,,,,,"leo.pontier,rachel.walker,Julian",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_2,2016-11-28_QU39_2_250_2,185077,4,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,250,Frozen -20,,1,2016-11-28 10:19:04,2016-11-28 12:17:11,,48.33466592,AV,51.025,0.947274197,,QF2645,130.4,209.9,,47,,,,,41.88,,10.98,,,286.62,,-21.28,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_4,2016-11-28_QU39_4_64_2,185079,4,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,250,Frozen -20,,0.5,2016-11-28 10:24:33,2016-11-28 12:17:30,,37.71844306,AV,51.025,0.739214955,,QF2650,130.9,207.5,,47,,,,,56.68,,11.05,,,470.41,,-23.11,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_2,2016-11-28_QU39_2_250_2,185077,2,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,2000,Frozen -20,,1,2016-11-28 10:19:04,2016-11-28 12:17:11,,48.33466592,AV,51.025,0.947274197,,QF2646,128.6,332.6,,47,,,,,73.76,,11.54,,,396.23,,-20.68,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,"1: Metadata checked by RP.2: Homogenize filters QF2646 QF2647"
,2016-11-28_QU39_2,2016-11-28_QU39_2_250_2,185077,3,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,2000,Frozen -20,,1,2016-11-28 10:19:04,2016-11-28 12:17:11,,48.33466592,AV,51.025,0.947274197,,QF2647,131.2,245,,47,,,,,,,,,,,,,,"leo.pontier,rachel.walker,Julian",,,,,Collected,Technicianm,,"1: Metadata checked by RP.2: Homogenize filters QF2646 QF2647"
,2016-11-28_QU39_4,2016-11-28_QU39_4_64_2,185079,3,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,2000,Frozen -20,,0.5,2016-11-28 10:24:33,2016-11-28 12:17:30,,37.71844306,AV,51.025,0.739214955,,QF2653,127.6,230.3,,47,,,,,66.48,,11.91,,,355.74,,-20.49,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_4,2016-11-28_QU39_4_64_2,185079,2,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,125,Frozen -20,,0.5,2016-11-28 10:24:33,2016-11-28 12:17:30,,37.71844306,AV,51.025,0.739214955,,QF1856,35.8,115.7,,25,,,,,131.84,,11.57,,,1034.32,,-23.99,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_2,2016-11-28_QU39_2_250_2,185077,1,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,1000,Frozen -20,,1,2016-11-28 10:19:04,2016-11-28 12:17:11,,48.33466592,AV,51.025,0.947274197,,QF2644,130.4,421.5,,47,,,,,76.66,,11.13,,,387.14,,-21.1,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-11-28_QU39_4,2016-11-28_QU39_4_64_2,185079,1,Size Fraction Isotope,2016-11-28,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,1000,Frozen -20,,0.5,2016-11-28 10:24:33,2016-11-28 12:17:30,,37.71844306,AV,51.025,0.739214955,,QF2652,127.5,238,,47,,,,,116.49,,11.83,,,566.54,,-20.75,,"leo.pontier,rachel.walker,Julian",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2016-12-05_QU39_2,2016-12-05_QU39_2_250_2,185142,6,Size Fraction Isotope,2016-12-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMI,2,QU39,,500,Frozen -20,,1,2016-12-05 11:50:58,2016-12-05 13:47:18,,43.28760915,AV,50.04375,0.864995312,,QF2665,131,369.2,,47,,,,,67.94,,11.3,,,365.05,,-21.55,,rachel.walker,UCDavisSIF,,,,Results,Technicianm,,"1: Homogenize filters QF2665 QF26662: Changed depth from 260m to 255m, based on HOP field log sheet. Metadata checked by RP."
,2016-12-05_QU39_2,2016-12-05_QU39_2_250_2,185142,7,Size Fraction Isotope,2016-12-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMI,2,QU39,,500,Frozen -20,,1,2016-12-05 11:50:58,2016-12-05 13:47:18,,43.28760915,AV,50.04375,0.864995312,,QF2666,131.8,370.6,,47,,,,,,,,,,,,,,rachel.walker,,,,,Collected,Technicianm,,"1: Homogenize filters QF2665 QF26662: Changed depth from 260m to 255m, based on HOP field log sheet. Metadata checked by RP."
,2016-12-05_QU39_2,2016-12-05_QU39_2_250_2,185142,5,Size Fraction Isotope,2016-12-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMI,2,QU39,,4000,Frozen -20,1.17,1,2016-12-05 11:50:58,2016-12-05 13:47:18,,43.28760915,AV,50.04375,0.864995312,,QF830,36.2,59.8,,25,,,,,,,,,,,,,,rachel.walker,,,,,Collected,Technicianm,,"1: Changed depth from 260m to 255m, based on HOP field log sheet. Metadata checked by RP."
,2016-12-05_QU39_2,2016-12-05_QU39_2_250_2,185142,4,Size Fraction Isotope,2016-12-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMI,2,QU39,,250,Frozen -20,,1,2016-12-05 11:50:58,2016-12-05 13:47:18,,43.28760915,AV,50.04375,0.864995312,,QF829,35.8,68.7,,25,,,,,56.22,,12.53,,,366.86,,-20.99,,rachel.walker,UCDavisSIF,,,,Results,Technicianm,,"1: Changed depth from 260m to 255m, based on HOP field log sheet. Metadata checked by RP."
,2016-12-05_QU39_2,2016-12-05_QU39_2_250_2,185142,2,Size Fraction Isotope,2016-12-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMI,2,QU39,,2000,Frozen -20,,1,2016-12-05 11:50:58,2016-12-05 13:47:18,,43.28760915,AV,50.04375,0.864995312,,QF2662,130.1,241,,47,,,,,,,,,,,,,,rachel.walker,,,,,Collected,Technicianm,,"1: Changed depth from 260m to 255m, based on HOP field log sheet. Metadata checked by RP.2: Homogenize filters QF2662 QF2663"
,2016-12-05_QU39_2,2016-12-05_QU39_2_250_2,185142,3,Size Fraction Isotope,2016-12-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMI,2,QU39,,2000,Frozen -20,,1,2016-12-05 11:50:58,2016-12-05 13:47:18,,43.28760915,AV,50.04375,0.864995312,,QF2663,131.2,250,,47,,,,,86.63,,11.47,,,448.43,,-20.94,,rachel.walker,UCDavisSIF,,,,Results,Technicianm,,"1: Changed depth from 260m to 255m, based on HOP field log sheet. Metadata checked by RP.2: Homogenize filters QF2662 QF2663"
,2016-12-05_QU39_2,2016-12-05_QU39_2_250_2,185142,1,Size Fraction Isotope,2016-12-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMI,2,QU39,,1000,Frozen -20,,1,2016-12-05 11:50:58,2016-12-05 13:47:18,,43.28760915,AV,50.04375,0.864995312,,QF2664,129.7,348.1,,47,,,,,104.9,,11.1,,,514.97,,-21.32,,rachel.walker,UCDavisSIF,,,,Results,Technicianm,,"1: Changed depth from 260m to 255m, based on HOP field log sheet. Metadata checked by RP."
,2016-12-14_QU39_4,2016-12-14_QU39_4_64_1,196172,7,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,64,Frozen -20,1,0.5,2016-12-14 09:38:35,2016-12-14 10:58:10,,64.27745861,AV,50.04375,1.2844253,,QF1883,35.1,108.4,,25,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: Changed Flow Meter After from 992143 to 992142, based on HOP field log sheet. Metadata checked by RP."
,2016-12-14_QU39_2,2016-12-14_QU39_2_250_2,196170,5,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,500,Frozen -20,0.9,1,2016-12-14 09:37:54,2016-12-14 10:25:38,,42.82351197,AV,50.04375,0.855721483,,QF2671,130.8,257,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2016-12-14_QU39_4,2016-12-14_QU39_4_64_1,196172,6,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,500,Frozen -20,0.9,0.5,2016-12-14 09:38:35,2016-12-14 10:58:10,,64.27745861,AV,50.04375,1.2844253,,QF2676,128.6,309.7,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: Changed Flow Meter After from 992143 to 992142, based on HOP field log sheet. Metadata checked by RP."
,2016-12-14_QU39_4,2016-12-14_QU39_4_64_1,196172,5,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,4000,Frozen -20,1,0.5,2016-12-14 09:38:35,2016-12-14 10:58:10,,64.27745861,AV,50.04375,1.2844253,,QF1884,34.7,48.8,,25,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: Changed Flow Meter After from 992143 to 992142, based on HOP field log sheet. Metadata checked by RP."
,2016-12-14_QU39_2,2016-12-14_QU39_2_250_2,196170,4,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,4000,Frozen -20,,1,2016-12-14 09:37:54,2016-12-14 10:25:38,,42.82351197,AV,50.04375,0.855721483,,QM1708,0,0,,,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Not Available,Technicianm,,"1: Zero biomass sample, data was manually entered. Metadata checked by RP."
,2016-12-14_QU39_4,2016-12-14_QU39_4_64_1,196172,4,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,250,Frozen -20,1,0.5,2016-12-14 09:38:35,2016-12-14 10:58:10,,64.27745861,AV,50.04375,1.2844253,,QF2677,129.4,222.1,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: Changed Flow Meter After from 992143 to 992142, based on HOP field log sheet. Metadata checked by RP."
,2016-12-14_QU39_2,2016-12-14_QU39_2_250_2,196170,3,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,250,Frozen -20,0.9,1,2016-12-14 09:37:54,2016-12-14 10:25:38,,42.82351197,AV,50.04375,0.855721483,,QF865,35.9,56.9,,25,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2016-12-14_QU39_2,2016-12-14_QU39_2_250_2,196170,2,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,2000,Frozen -20,1,1,2016-12-14 09:37:54,2016-12-14 10:25:38,,42.82351197,AV,50.04375,0.855721483,,QF2673,131.8,243.1,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2016-12-14_QU39_4,2016-12-14_QU39_4_64_1,196172,3,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,2000,Frozen -20,1.1,0.5,2016-12-14 09:38:35,2016-12-14 10:58:10,,64.27745861,AV,50.04375,1.2844253,,QF2674,129.5,276.7,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: Changed Flow Meter After from 992143 to 992142, based on HOP field log sheet. Metadata checked by RP."
,2016-12-14_QU39_4,2016-12-14_QU39_4_64_1,196172,2,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,125,Frozen -20,,0.5,2016-12-14 09:38:35,2016-12-14 10:58:10,,64.27745861,AV,50.04375,1.2844253,,QF1882,35.6,64.4,,25,,,,,124.38,,12.93,,,636.35,,-21.47,,"kate.holmes,rachel.walker",UCDavisSIF,,,,Results,Technicianm,,"1: Changed Flow Meter After from 992143 to 992142, based on HOP field log sheet. Metadata checked by RP."
,2016-12-14_QU39_2,2016-12-14_QU39_2_250_2,196170,1,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,1000,Frozen -20,1.1,1,2016-12-14 09:37:54,2016-12-14 10:25:38,,42.82351197,AV,50.04375,0.855721483,,QF2672,131.1,244.9,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2016-12-14_QU39_4,2016-12-14_QU39_4_64_1,196172,1,Size Fraction Isotope,2016-12-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,1000,Frozen -20,0.9,0.5,2016-12-14 09:38:35,2016-12-14 10:58:10,,64.27745861,AV,50.04375,1.2844253,,QF2675,128.2,295.2,,47,,,,,,,,,,,,,,"kate.holmes,rachel.walker",,,,,Collected,Technicianm,,"1: Changed Flow Meter After from 992143 to 992142, based on HOP field log sheet. Metadata checked by RP."
,2017-01-05_QU39_4,2017-01-05_QU39_4_64_1,212713,7,Size Fraction Isotope,2017-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,64,Frozen -20,,0.5,2017-01-05 11:06:11,2017-01-05 13:11:29,,38.77848319,AV,39.25,0.987986833,,QF1550,35.7,75.6,,25,,,,,53.9,,10.86,,,342.52,,-21.89,,"leo.pontier,rachel.walker,Carly J",UCDavisSIF,,,,Results,Technicianm,,1: Metadata checked by RP.
,2017-01-05_QU39_2,2017-01-05_QU39_2_250_2,212711,5,Size Fraction Isotope,2017-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,500,Frozen -20,1.1,1,2017-01-05 10:05:39,2017-01-05 13:10:20,,0,SVC,51.025,0,,QF2716,127,402.3,,47,GF/F,,,,,,,,,,,,,"leo.pontier,rachel.walker,Carly J",,,,,Collected,Technicianm,,"1: Flowmeter not available, note in HOP field log sheet saying flow meter ""not working"". Metadata checked by RP."
,2017-01-05_QU39_4,2017-01-05_QU39_4_64_1,212713,6,Size Fraction Isotope,2017-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,500,Frozen -20,0.9,0.5,2017-01-05 11:06:11,2017-01-05 13:11:29,,38.77848319,AV,39.25,0.987986833,,QF2722,126.8,344.7,,47,GF/F,,,,,,,,,,,,,"leo.pontier,rachel.walker,Carly J",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2017-01-05_QU39_2,2017-01-05_QU39_2_250_2,212711,4,Size Fraction Isotope,2017-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,4000,Frozen -20,0.8,1,2017-01-05 10:05:39,2017-01-05 13:10:20,,0,SVC,51.025,0,,QF1551,36.4,45.3,,25,,,,,,,,,,,,,,"leo.pontier,rachel.walker,Carly J",,,,,Collected,Technicianm,,"1: Flowmeter not available, note in HOP field log sheet saying flow meter ""not working"". Metadata checked by RP."
,2017-01-05_QU39_4,2017-01-05_QU39_4_64_1,212713,5,Size Fraction Isotope,2017-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,4000,Frozen -20,0.9,0.5,2017-01-05 11:06:11,2017-01-05 13:11:29,,38.77848319,AV,39.25,0.987986833,,QF2721,129.2,160,,47,GF/F,,,,,,,,,,,,,"leo.pontier,rachel.walker,Carly J",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2017-01-05_QU39_2,2017-01-05_QU39_2_250_2,212711,3,Size Fraction Isotope,2017-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,250,Frozen -20,0.8,1,2017-01-05 10:05:39,2017-01-05 13:10:20,,0,SVC,51.025,0,,QF1545,35.8,72.5,,25,,,,,,,,,,,,,,"leo.pontier,rachel.walker,Carly J",,,,,Collected,Technicianm,,"1: Flowmeter not available, note in HOP field log sheet saying flow meter ""not working"". Metadata checked by RP."
,2017-01-05_QU39_4,2017-01-05_QU39_4_64_1,212713,4,Size Fraction Isotope,2017-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,4,QU39,,250,Frozen -20,1.1,0.5,2017-01-05 11:06:11,2017-01-05 13:11:29,,38.77848319,AV,39.25,0.987986833,,QF1546,35.6,82.1,,25,,,,,,,,,,,,,,"leo.pontier,rachel.walker,Carly J",,,,,Collected,Technicianm,,1: Metadata checked by RP.
,2017-01-05_QU39_2,2017-01-05_QU39_2_250_2,212711,2,Size Fraction Isotope,2017-01-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMB,2,QU39,,2000,Frozen -20,0.9,1,2017-01-05 10:05:39,2017-01-05 13:10:20,,0,SVC,51.025,0,,QF2718,128,255.8,,47,GF/F,,,,,,,,,,,,,"leo.pontier,rachel.walker,Carly J",,,,,Collected,Technicianm,,"1: Flowmeter not available, note in HOP field log sheet saying flow meter ""not working"". Metadata checked by RP."
